link,type,tool_used,creation_date,language,contributors,openIssues,closedIssues,commits,openPRs,closedPRs,releases,forks,stars,watchers,LOC,size,PL_category,PL_typting
https://github.com/kubewarden/policy-server,SPDX,spdx-sbomgenerator,2020-12-15T14:26:03Z,Rust,13,22,148,2006,3,144,102,20,146,6,"{""Rust"": 225917, ""Dockerfile"": 1892, ""Makefile"": 2498}",29676.0,GPL,static
https://github.com/aws-containers/retail-store-sample-app,SPDX,ort,2022-10-04T16:30:46Z,Java,21,19,34,795,17,177,17,400,367,9,"{""Dockerfile"": 6959, ""Shell"": 15916, ""HTML"": 71631, ""Java"": 500539, ""Go"": 37796, ""JavaScript"": 18236, ""TypeScript"": 99210, ""CSS"": 6874, ""Python"": 913, ""HCL"": 102202}",30306.0,GPL,static
https://github.com/spdx/tools,SPDX,spdx-maven-plugin,2015-03-23T21:46:19Z,Java,17,26,112,1015,3,78,23,70,136,17,"{""Java"": 3412316, ""HTML"": 24821, ""GAP"": 2056}",23476.0,GPL,static
https://github.com/eclipse-sw360/sw360,SPDX,spdx-maven-plugin,2018-04-16T15:54:19Z,Java,65,419,980,2740,21,161,30,188,153,28,"{""Java"": 6637036, ""Shell"": 15154, ""Python"": 274222, ""Thrift"": 182417, ""Batchfile"": 848, ""Dockerfile"": 4379, ""HTML"": 5765, ""FreeMarker"": 10356}",19612.0,GPL,static
https://github.com/cilium/proxy,SPDX,bom,2018-10-29T23:24:15Z,C++,23,12,36,1383,9,104,0,61,160,17,"{""Dockerfile"": 6317, ""Makefile"": 7617, ""C++"": 711890, ""Shell"": 6837, ""C"": 117818, ""Ruby"": 2531, ""Starlark"": 113245, ""Go"": 249547, ""Python"": 11076}",27916.0,GPL,static
https://github.com/in-toto/in-toto-golang,SPDX,tools-golang,2018-10-15T15:18:06Z,Go,29,28,53,1042,10,36,14,52,136,11,"{""Go"": 407846, ""Makefile"": 7391, ""Shell"": 2214, ""Dockerfile"": 407}",2465.0,GPL,static
https://github.com/spdx/spdx-examples,SPDX,tools-java,2020-07-17T22:49:19Z,Java,16,10,28,202,5,11,0,56,129,10,"{""Makefile"": 1108, ""C"": 2088, ""Go"": 632, ""Java"": 10728, ""Python"": 7505, ""Rust"": 876, ""Ruby"": 2283, ""Shell"": 131}",52375.0,GPL,static
https://github.com/spdx/tools-golang,SPDX,Spdx-Java-Library,2019-01-10T21:31:26Z,Go,23,34,75,471,2,23,12,62,143,12,"{""Go"": 1720492, ""Makefile"": 465}",1030.0,GPL,static
https://github.com/nix-community/nur-combined,SPDX,bom,2018-08-04T16:29:54Z,Nix,5,1,14,64557,0,14,0,18,140,8,"{""Nix"": 53615704, ""Shell"": 1315358, ""C"": 560426, ""Emacs Lisp"": 250488, ""Rust"": 24409, ""JavaScript"": 118944, ""Ruby"": 11293, ""Lua"": 80034, ""Makefile"": 46568, ""Roff"": 26415}",400625.0,DSL,
https://github.com/johniwasz/whetstone.chatgpt,SPDX,sbom-tool,2022-12-29T22:22:26Z,CSS,2,1,5,263,5,82,11,18,95,6,"{""HTML"": 25356, ""CSS"": 357258, ""JavaScript"": 150418, ""Batchfile"": 111, ""C#"": 339150}",666339.0,DSL,
https://github.com/nexB/scancode.io,SPDX,bom,2020-09-10T15:06:52Z,Python,22,363,620,1156,25,83,60,109,131,13,"{""Makefile"": 6149, ""Python"": 1875193, ""HTML"": 263463, ""Dockerfile"": 3543, ""JavaScript"": 43727, ""Java"": 1009, ""C++"": 423, ""CSS"": 8835}",71442.0,GPL,dynamic
https://github.com/chainguard-dev/actions,SPDX,tools-java,2022-02-21T17:03:15Z,Go,49,17,18,425,1,87,9,63,131,4,"{""Go"": 14160}",659.0,GPL,static
https://github.com/Azure/azure-functions-dapr-extension,SPDX,sbom-tool,2020-04-02T21:13:42Z,C#,16,14,37,246,1,22,9,35,100,17,"{""C#"": 308545, ""Makefile"": 309, ""Java"": 9033, ""Bicep"": 6770, ""Dockerfile"": 1326, ""JavaScript"": 1184}",766.0,GPL,static
https://github.com/porscheofficial/cookie-consent-banner,SPDX,ort,2021-09-14T14:12:42Z,TypeScript,4,3,18,142,0,2,17,12,162,7,"{""TypeScript"": 29673, ""CSS"": 10190, ""HTML"": 7014}",9580.0,GPL,both
https://github.com/DefectDojo/sample-scan-files,SPDX,ort,2018-03-13T14:21:34Z,HTML,44,0,4,196,0,6,0,127,81,18,"{""HTML"": 444147, ""Python"": 5199}",38450.0,DSL,
https://github.com/dmitmel/dotfiles,SPDX,ort,2018-01-13T11:10:25Z,Lua,2,0,1,1101,0,5,0,6,66,8,"{""Shell"": 69833, ""Python"": 98671, ""Lua"": 331103, ""Awk"": 3358, ""JavaScript"": 24225, ""CSS"": 5381, ""SCSS"": 14283, ""Vim Snippet"": 12082, ""C"": 22011, ""XSLT"": 19569}",1702.0,GPL,dynamic
https://github.com/a0x8o/kafka,SPDX,bom,2016-09-22T22:28:02Z,Java,1,21,8,1216,23,10,0,172,69,4,"{""Shell"": 668495, ""Batchfile"": 54793, ""Java"": 112339842, ""Scala"": 12938289, ""HTML"": 244015, ""XSLT"": 7116, ""Python"": 62846826, ""Dockerfile"": 39398, ""C++"": 1810282, ""Thrift"": 48098}",141564.0,GPL,static
https://github.com/CycloneDX/cyclonedx-core-java,SPDX,bom,2018-05-30T22:50:46Z,Java,34,28,72,1502,9,104,7,70,93,7,"{""Shell"": 331, ""Java"": 858111}",24093.0,GPL,static
https://github.com/spdx/spdx-online-tools,SPDX,tools-java,2017-05-22T23:58:36Z,JavaScript,31,31,216,1244,16,34,9,60,67,13,"{""Python"": 329536, ""CSS"": 134613, ""JavaScript"": 757165, ""HTML"": 166798, ""Shell"": 3792}",426835.0,GPL,dynamic
https://github.com/kbob/LED-Cube,SPDX,bom,2019-03-17T12:10:36Z,HTML,1,1,0,80,0,0,0,2,50,9,"{""HTML"": 920296, ""Python"": 5280}",51828.0,DSL,
https://github.com/opossum-tool/OpossumUI,SPDX,spdx-maven-plugin,2021-09-21T14:45:15Z,TypeScript,27,26,390,6104,2,191,104,28,65,3,"{""Shell"": 3732, ""JavaScript"": 11927, ""HTML"": 1162, ""TypeScript"": 1658013, ""Batchfile"": 1239}",49428.0,GPL,both
https://github.com/LLNL/llnl.github.io,SPDX,spdx-sbomgenerator,2016-01-10T22:04:39Z,JavaScript,31,18,130,4102,0,17,0,57,60,9,"{""HTML"": 23881, ""JavaScript"": 297946, ""CSS"": 29991, ""Makefile"": 793, ""Ruby"": 472, ""Shell"": 2967, ""Python"": 31347}",240865.0,GPL,dynamic
https://github.com/CERTCC/SBOM,SPDX,bom,2020-06-01T17:08:22Z,JavaScript,2,2,15,50,0,0,0,19,59,12,"{""CSS"": 5962, ""HTML"": 39740, ""JavaScript"": 104323}",2011.0,GPL,dynamic
https://github.com/spdx/spdx-to-osv,SPDX,tools-java,2021-09-29T18:40:04Z,Java,3,3,10,62,1,1,5,10,64,6,"{""Java"": 137522}",186.0,GPL,static
https://github.com/johnterickson/cargo2junit,SPDX,sbom-tool,2019-02-16T18:00:02Z,Rust,8,10,16,110,1,8,0,12,52,2,"{""Rust"": 17816, ""Shell"": 1313}",225.0,GPL,static
https://github.com/spdx/tools-java,SPDX,Spdx-Java-Library,2020-01-06T18:02:19Z,Java,13,12,70,302,1,4,22,39,71,9,"{""Java"": 528911, ""Dockerfile"": 967, ""Shell"": 93}",1236.0,GPL,static
https://github.com/CycloneDX/cyclonedx-linux-generator,SPDX,bom,2021-05-20T15:48:46Z,Java,5,5,1,79,9,28,0,15,47,7,"{""Java"": 168808, ""Shell"": 762}",4532.0,GPL,static
https://github.com/rod4n4m1/hashi-vault-js,SPDX,sbom-tool,2025-04-16T11:24:21Z,JavaScript,9,0,0,189,0,0,0,0,0,0,"{""Shell"": 9788, ""JavaScript"": 213763, ""TypeScript"": 1800, ""HCL"": 3766}",1475.0,GPL,dynamic
https://github.com/spdx/ntia-conformance-checker,SPDX,tools-python,2022-07-18T21:32:45Z,Python,16,2,106,489,0,11,18,19,61,12,"{""Python"": 54372}",9776.0,GPL,dynamic
https://github.com/IBM/CBOM,SPDX,bom,2022-12-16T11:25:50Z,,4,0,25,13,0,2,1,7,68,12,{},909.0,,
https://github.com/opfab/operatorfabric-core,SPDX,ort,2018-09-27T09:36:25Z,TypeScript,37,74,2256,8681,14,372,84,29,40,7,"{""Java"": 1633417, ""HTML"": 313400, ""Dockerfile"": 6661, ""Shell"": 91570, ""CSS"": 44877, ""JavaScript"": 751726, ""TypeScript"": 2780912, ""Gherkin"": 493125, ""Handlebars"": 273579, ""SCSS"": 96322}",60148.0,GPL,both
https://github.com/spdx/spdx-maven-plugin,SPDX,Spdx-Java-Library,2014-01-13T19:55:58Z,Java,18,14,58,297,0,5,23,30,56,5,"{""Groovy"": 557, ""Java"": 669273}",2887.0,GPL,static
https://github.com/QMSTR/qmstr,SPDX,tools-golang,2018-01-19T09:50:33Z,Go,10,58,123,1219,2,55,0,1,32,0,"{""Makefile"": 4431, ""Go"": 654166, ""Shell"": 3146, ""Dockerfile"": 10886, ""Java"": 192548, ""Python"": 44689, ""HTML"": 3429, ""CSS"": 3948}",15689.0,GPL,static
https://github.com/w3c-ccg/traceability-vocab,SPDX,tools-golang,2020-10-13T16:30:53Z,HTML,28,23,290,3167,0,94,1,36,34,25,"{""JavaScript"": 47543, ""HTML"": 3727781, ""CSS"": 42397}",77927.0,DSL,
https://github.com/maxhbr/myconfig,SPDX,ort,2012-12-04T18:26:32Z,Shell,52,16,18,8130,0,3,0,12,38,3,"{""Shell"": 894017, ""Haskell"": 48383, ""Emacs Lisp"": 39536, ""Perl"": 1666, ""Nix"": 551302, ""Dockerfile"": 3395, ""Python"": 34271, ""C"": 22795, ""Vim Snippet"": 3418, ""Makefile"": 142}",447049.0,DSL,
https://github.com/Open-Source-Compliance/package-analysis,SPDX,tools-java,2022-03-02T09:01:20Z,Python,17,0,17,4509,1,16,0,22,46,9,"{""Python"": 12294}",937229.0,GPL,dynamic
https://github.com/anchore/grype-db,SPDX,tools-golang,2020-07-13T18:15:41Z,Go,17,10,20,455,5,101,46,21,48,14,"{""Makefile"": 13383, ""Python"": 196142, ""Go"": 644931, ""Shell"": 17538}",2533.0,GPL,static
https://github.com/octodemo/sbom-dependency-submission,SPDX,sbom-tool,2022-10-03T22:33:03Z,Java,2,0,0,22,0,1,0,13,26,2,"{""Dockerfile"": 1461, ""Bicep"": 1251, ""Shell"": 1950, ""Java"": 20721, ""HTML"": 3751}",486.0,GPL,static
https://github.com/Enchoseon/2based2wait,SPDX,sbom-tool,2022-02-05T04:30:46Z,JavaScript,5,15,16,341,1,29,8,10,39,2,"{""JavaScript"": 77467, ""Shell"": 752}",6690.0,GPL,dynamic
https://github.com/elastic/cloudbeat,SPDX,tools-golang,2022-02-14T10:43:26Z,Go,38,101,562,1787,17,453,0,43,51,10,"{""Dockerfile"": 1362, ""Go"": 1819964, ""Python"": 530380, ""Shell"": 115750, ""Smarty"": 1303, ""HCL"": 50522, ""Just"": 9084, ""Open Policy Agent"": 791006}",14271.0,GPL,static
https://github.com/rancher/elemental-operator,SPDX,bom,2022-05-25T10:23:32Z,Go,17,22,292,887,4,64,49,20,45,7,"{""Shell"": 32123, ""Go"": 763081, ""Makefile"": 13357, ""Smarty"": 462, ""Dockerfile"": 5121}",38086.0,GPL,static
https://github.com/todogroup/ospolandscape,SPDX,ort,2021-02-17T17:04:51Z,,44,5,43,808,0,18,0,46,37,13,{},6899.0,,
https://github.com/vmware-samples/sbom-composer,SPDX,tools-golang,2022-07-20T13:22:52Z,Go,5,8,3,42,2,0,1,4,23,2,"{""Go"": 23948}",65.0,GPL,static
https://github.com/spdx/cdx2spdx,SPDX,spdx-maven-plugin,2021-07-15T20:12:13Z,Java,3,6,12,85,0,0,6,8,29,4,"{""Java"": 82807, ""Dockerfile"": 503}",200.0,GPL,static
https://github.com/LArkema/dctransistor-project,SPDX,bom,2021-10-18T20:45:45Z,C++,2,1,1,526,0,0,122,1,24,4,"{""Shell"": 3100, ""Makefile"": 791, ""C"": 119134, ""C++"": 266147, ""JavaScript"": 25220, ""HTML"": 2849, ""Python"": 13694}",89021.0,GPL,static
https://github.com/verifiedcoder/Twilight,SPDX,sbom-tool,2020-08-25T23:39:32Z,C#,2,0,0,69,0,0,0,0,16,3,"{""C#"": 105162}",1037.0,GPL,static
https://github.com/devonfw/solicitor,SPDX,ort,2019-08-25T11:05:22Z,Java,13,17,117,363,3,15,41,18,22,7,"{""Java"": 962220, ""Shell"": 1386}",4522.0,GPL,static
https://github.com/synapsecns/sanguine,SPDX,syft,2022-05-24T08:16:06Z,Go,23,47,113,3626,17,1030,1000,36,48,9,"{""JavaScript"": 116868, ""Solidity"": 3581082, ""TypeScript"": 3264452, ""Makefile"": 10745, ""Go"": 4397602, ""Dockerfile"": 18021, ""Smarty"": 13559, ""Shell"": 98818, ""HTML"": 2309, ""CSS"": 12532}",210327.0,GPL,static
https://github.com/iinnovations/iicontrollibs,SPDX,bom,2013-11-18T18:16:45Z,Python,2,0,0,386,0,0,0,9,15,7,"{""Python"": 2519738, ""Shell"": 26397, ""Makefile"": 7888, ""C"": 526646, ""C++"": 269104}",29675.0,GPL,dynamic
https://github.com/docker/go-imageinspect,SPDX,tools-golang,2022-07-28T03:02:28Z,Go,3,10,1,40,9,2,0,2,15,5,"{""Go"": 30625, ""Dockerfile"": 3480, ""HCL"": 1462}",122.0,GPL,static
https://github.com/nexB/python-inspector,SPDX,tools-python,2022-05-12T19:42:57Z,Python,31,61,61,617,9,13,30,24,22,7,"{""Batchfile"": 6957, ""Shell"": 8622, ""Python"": 494148, ""Makefile"": 1743, ""HTML"": 159996}",5156.0,GPL,dynamic
https://github.com/spidernet-io/spiderdoctor,SPDX,bom,2022-11-11T03:27:17Z,Go,3,604,46,553,9,213,11,4,12,2,"{""Makefile"": 48945, ""Go"": 293411, ""Smarty"": 5430, ""Dockerfile"": 5867, ""Shell"": 33087}",26095.0,GPL,static
https://github.com/mchmarny/disco,SPDX,tools-golang,2022-12-23T13:18:03Z,Go,2,3,8,388,11,136,57,3,14,2,"{""Makefile"": 3448, ""Go"": 118024, ""Shell"": 12934, ""Dockerfile"": 1098, ""HCL"": 17639}",62897.0,GPL,static
https://github.com/eclipse-leda/leda,SPDX,ort,2022-06-07T13:13:35Z,HTML,8,4,2,230,0,1,0,8,18,6,"{""SCSS"": 148, ""HTML"": 2200169, ""Dockerfile"": 1488, ""Shell"": 1182, ""Python"": 3896, ""JavaScript"": 750}",79173.0,DSL,
https://github.com/dokc/operator-feature-matrix,SPDX,bom,2023-01-27T00:07:35Z,Shell,6,1,2,11,2,1,0,4,26,8,"{""Shell"": 631}",69.0,DSL,
https://github.com/lfit/releng-global-jjb,SPDX,spdx-sbomgenerator,2017-06-27T16:32:33Z,Shell,26,0,0,1534,0,3,23,9,16,3,"{""Groovy"": 1915, ""Shell"": 257086, ""Python"": 18741, ""Dockerfile"": 1085}",23302.0,DSL,
https://github.com/philips-software/spdx-builder,SPDX,ort,2020-07-16T06:14:32Z,Java,5,8,10,673,6,41,18,6,13,1,"{""Java"": 315578}",1195.0,GPL,static
https://github.com/swinslow/npm-spdx,SPDX,tools-golang,2019-11-18T15:01:12Z,Go,1,2,3,8,20,5,0,3,13,2,"{""Go"": 26453}",3792.0,GPL,static
https://github.com/digitaltwinconsortium/DTDLParser,SPDX,sbom-tool,2022-08-06T14:39:37Z,C#,3,5,25,103,0,28,6,6,18,4,"{""C#"": 11078798, ""Shell"": 28485, ""Batchfile"": 401}",6378.0,GPL,static
https://github.com/spdx/gordf,SPDX,tools-golang,2020-08-19T15:52:57Z,Go,4,1,6,70,0,2,0,6,15,7,"{""Go"": 113765}",151.0,GPL,static
https://github.com/sajayantony/obom_cli,SPDX,tools-golang,2023-05-10T19:02:20Z,Go,3,1,1,24,1,0,1,5,10,2,"{""Makefile"": 882, ""Go"": 18733}",3524.0,GPL,static
https://github.com/apache/solr-site,SPDX,bom,2021-02-20T11:54:24Z,HTML,72,0,0,2013,3,3,0,27,14,27,"{""Shell"": 4255, ""Python"": 19391, ""CSS"": 57978, ""JavaScript"": 5314, ""HTML"": 121854}",73133.0,DSL,
https://github.com/a0x8o/beam,SPDX,bom,2016-09-22T22:29:58Z,Python,1,0,0,909,74,53,0,3,10,2,"{""Shell"": 457775, ""Java"": 49127342, ""Python"": 65238890, ""C"": 2477846, ""C++"": 1205997, ""Makefile"": 354938, ""HTML"": 426836, ""CSS"": 102981, ""TeX"": 70920, ""JavaScript"": 1306742}",137006.0,GPL,dynamic
https://github.com/BabelZilla/WTS,SPDX,spdx-maven-plugin,2014-06-11T21:02:38Z,PHP,3,1,1,34,0,0,0,9,9,6,"{""PHP"": 1061381, ""CSS"": 606242, ""JavaScript"": 913091, ""Shell"": 1357, ""ApacheConf"": 356, ""HTML"": 2681}",3886.0,GPL,dynamic
https://github.com/oasis-open/openc2-jadn-software,SPDX,bom,2017-08-28T18:45:52Z,Python,5,1,0,140,0,5,0,11,8,9,"{""Python"": 25786}",4648.0,GPL,dynamic
https://github.com/bom-squad/sbom-convert,SPDX,protobom,2023-07-06T21:27:27Z,Go,7,1,8,152,3,51,5,9,20,7,"{""Go"": 24240, ""Shell"": 14422, ""Dockerfile"": 409, ""JavaScript"": 70, ""Makefile"": 1495}",910.0,GPL,static
https://github.com/chamilad/kibana-prometheus-exporter,SPDX,spdx-sbomgenerator,2020-03-08T08:38:38Z,Go,3,4,16,84,0,1,6,9,9,2,"{""Go"": 21393, ""Makefile"": 899, ""Dockerfile"": 279}",328.0,GPL,static
https://github.com/vinland-technology/compliance-tool-collection,SPDX,ort,2021-05-02T21:59:04Z,Shell,1,0,20,160,0,0,0,3,10,1,"{""Shell"": 19295, ""Dockerfile"": 1723, ""Makefile"": 2817}",135.0,DSL,
https://github.com/mil-oss/spdx-xsd,SPDX,bom,2018-05-30T03:35:15Z,XSLT,2,0,3,122,0,0,0,3,7,8,"{""XSLT"": 3517743, ""HTML"": 3330411, ""Go"": 364644, ""Dockerfile"": 462}",85453.0,DSL,
https://github.com/philips-software/post-to-medium-action,SPDX,sbom-tool,2021-10-27T07:49:02Z,C#,4,7,13,75,0,0,10,2,13,2,"{""C#"": 49186, ""Dockerfile"": 730, ""Makefile"": 1050}",135.0,GPL,static
https://github.com/purpleidea/yesiscan,SPDX,tools-golang,2021-05-05T16:08:26Z,Go,2,0,0,148,0,0,0,1,10,2,"{""Makefile"": 984, ""Shell"": 98, ""Go"": 376583}",890.0,GPL,static
https://github.com/vu-ls/advise,SPDX,tools-python,2023-03-07T15:34:26Z,Python,3,1,0,89,0,0,6,1,8,3,"{""Python"": 930709, ""CSS"": 398935, ""JavaScript"": 879051, ""HTML"": 167859, ""Shell"": 4770, ""Dockerfile"": 338, ""HCL"": 114798}",4867.0,GPL,dynamic
https://github.com/robertwb/beam-javascript,SPDX,bom,2022-01-04T00:51:30Z,Java,292,0,0,35634,0,3,0,7,7,5,"{""Shell"": 345804, ""Dockerfile"": 49872, ""Groovy"": 892324, ""Python"": 9897782, ""Jupyter Notebook"": 55818, ""Java"": 38924548, ""Kotlin"": 209668, ""Go"": 4801716, ""Dart"": 543371, ""HTML"": 165391}",223910.0,GPL,static
https://github.com/jasona7/ChatCVE,SPDX,tools-golang,2023-05-25T14:16:44Z,Makefile,1,0,0,73,0,0,0,4,21,1,"{""Python"": 12367, ""Dockerfile"": 1371, ""Makefile"": 13596, ""CSS"": 5218, ""HTML"": 1502}",27079.0,DSL,
https://github.com/porscheofficial/porscheofficial.github.io,SPDX,ort,2023-05-10T08:20:43Z,MDX,5,2,3,250,5,9,0,4,21,6,"{""JavaScript"": 4343, ""TypeScript"": 65934, ""SCSS"": 16443, ""MDX"": 82438}",91898.0,DSL,
https://github.com/Ed-Fi-Exchange-OSS/Meadowlark,SPDX,sbom-tool,2021-12-07T20:39:20Z,TypeScript,8,0,0,288,0,54,106,11,6,12,"{""JavaScript"": 8075, ""Shell"": 10069, ""TypeScript"": 1554386, ""PowerShell"": 27597, ""Dockerfile"": 6207, ""Java"": 15657, ""C#"": 29621, ""HCL"": 10264}",12988.0,GPL,both
https://github.com/bespoke-silicon-group/bsg_motherboards,SPDX,bom,2020-06-19T23:18:56Z,Verilog,2,3,4,129,0,0,0,0,8,6,"{""Verilog"": 3022566, ""SystemVerilog"": 118293, ""Makefile"": 116957, ""C"": 208913, ""C++"": 2327, ""Tcl"": 735832, ""CartoCSS"": 7992, ""Python"": 100543, ""Visual Basic 6.0"": 13012}",49211.0,DSL,
https://github.com/frazrepo/vimrc,SPDX,ort,2019-01-09T15:26:04Z,Vim Script,1,0,0,1109,1,3,1,2,7,1,"{""Shell"": 484, ""Batchfile"": 523, ""Vim Script"": 128198}",23982.0,DSL,
https://github.com/privacy-tech-lab/privacy-pioneer-machine-learning,SPDX,ort,2022-02-05T15:17:30Z,Jupyter Notebook,2,1,10,37,0,0,0,1,8,15,"{""Jupyter Notebook"": 18679}",670866.0,DSL,
https://github.com/a0x8o/drill,SPDX,bom,2016-09-22T22:28:32Z,Java,1,0,0,334,15,14,0,2,5,0,"{""Java"": 77696697, ""CMake"": 92709, ""C++"": 1813762, ""Shell"": 578862, ""C"": 2505402, ""Batchfile"": 18375, ""FreeMarker"": 206440, ""JavaScript"": 1315168, ""GAP"": 16764, ""CSS"": 113182}",93958.0,GPL,static
https://github.com/uncefact/project-vckit,SPDX,tools-golang,2022-09-02T22:01:41Z,TypeScript,13,8,89,280,1,38,7,14,13,7,"{""JavaScript"": 12814, ""TypeScript"": 1045447, ""HTML"": 95728, ""MDX"": 2257, ""CSS"": 930, ""Shell"": 2190, ""Dockerfile"": 7458}",123512.0,GPL,both
https://github.com/spdx/spdx-gradle-plugin,SPDX,spdx-maven-plugin,2023-04-05T19:48:05Z,Java,9,14,19,249,2,26,0,13,16,6,"{""Java"": 118699}",2871.0,GPL,static
https://github.com/wabbit-networks/net-monitor,SPDX,sbom-tool,2021-03-02T18:38:13Z,Dockerfile,5,0,0,88,2,1,0,14,5,0,"{""Dockerfile"": 228}",80.0,DSL,
https://github.com/greenbone/actions,SPDX,sbom-tool,2021-05-22T15:42:03Z,Python,27,0,2,1734,2,102,135,6,11,19,"{""Python"": 118616, ""Shell"": 801}",2445.0,GPL,dynamic
https://github.com/Azure/obom,SPDX,tools-golang,2023-07-14T19:06:54Z,Go,6,1,2,68,4,1,5,10,6,3,"{""Makefile"": 1087, ""Go"": 42259}",3598.0,GPL,static
https://github.com/cognitedata/opcua-extractor-net,SPDX,sbom-tool,2019-07-01T12:47:26Z,C#,16,1,2,822,5,142,113,2,9,62,"{""C#"": 2448227, ""Shell"": 5648, ""Dockerfile"": 856, ""PowerShell"": 1994}",6970.0,GPL,static
https://github.com/riehlegroup/product-model-toolkit,SPDX,tools-golang,2020-02-19T16:15:59Z,Go,3,1,4,286,1,4,1,4,4,2,"{""Makefile"": 1162, ""Go"": 185534, ""Dockerfile"": 2721, ""Shell"": 1297, ""HTML"": 9816, ""PLpgSQL"": 63733}",8013.0,GPL,static
https://github.com/dpvreony/whipstaff,SPDX,sbom-tool,2017-09-19T20:05:12Z,C#,5,5,31,2732,4,113,69,4,17,2,"{""C#"": 1899874, ""CSS"": 1346, ""JavaScript"": 226, ""HTML"": 3753, ""Dockerfile"": 531}",7641.0,GPL,static
https://github.com/uOttawa-Nanda-Lab/Flakify,SPDX,spdx-maven-plugin,2022-01-05T20:36:28Z,Java,2,1,1,5,0,0,0,6,9,2,"{""Java"": 145742538, ""Shell"": 1921, ""Python"": 37710}",55736.0,GPL,static
https://github.com/spdx/spdx-java-jackson-store,SPDX,spdx-maven-plugin,2020-01-17T23:36:22Z,Java,6,3,27,191,0,2,24,8,7,3,"{""Java"": 123516}",445.0,GPL,static
https://github.com/puerco/release-actions,SPDX,bom,2023-12-02T20:32:00Z,,6,0,0,141,0,0,0,0,0,1,{},311.0,,
https://github.com/eclipse-leda/leda-utils,SPDX,ort,2022-06-13T15:22:48Z,Shell,5,5,4,230,0,2,3,5,5,2,"{""Shell"": 71317, ""Dockerfile"": 3160, ""Rust"": 70230, ""Python"": 7903}",75009.0,DSL,
https://github.com/emzeat/mz-cmaketools,SPDX,tools-python,2012-09-25T14:15:19Z,CMake,1,0,0,360,0,0,0,2,6,2,"{""Shell"": 11119, ""CMake"": 150400, ""Batchfile"": 3667, ""Python"": 11812}",633.0,DSL,
https://github.com/kubewarden/github-actions,SPDX,bom,2022-01-20T13:31:23Z,,10,7,13,449,0,11,56,7,4,6,{},601.0,,
https://github.com/jotterson/sbom-validator,SPDX,tools-python,2021-09-17T17:11:47Z,Python,2,0,0,44,0,0,3,0,5,1,"{""Python"": 81790}",607.0,GPL,dynamic
https://github.com/cpanato/kubepug-installer,SPDX,bom,2021-11-05T15:40:33Z,,2,0,0,29,0,0,3,0,5,2,{},51.0,,
https://github.com/gnoliyil/fuchsia,SPDX,tools-golang,2022-01-08T16:09:33Z,C++,312,0,0,172258,1,0,0,1,4,1,"{""CMake"": 16314, ""Python"": 5167953, ""Shell"": 1311942, ""Rust"": 89111476, ""C++"": 118021294, ""C"": 9145926, ""Dart"": 892592, ""Go"": 7109845, ""Pawn"": 10308, ""Awk"": 1990}",1233190.0,GPL,static
https://github.com/anderlli0053/AppArchive,SPDX,sbom-tool,2023-06-10T10:45:29Z,Roff,1,0,1,6,0,0,0,1,7,2,"{""PowerShell"": 309383, ""Dockerfile"": 612, ""Makefile"": 286, ""Batchfile"": 258554, ""Python"": 138639, ""JavaScript"": 7588, ""Smarty"": 4003, ""Shell"": 12693, ""AutoHotkey"": 8588, ""EJS"": 892}",25666.0,DSL,
https://github.com/wings-software/payment-service,SPDX,ort,2021-08-18T18:55:11Z,Python,10,0,0,867,1,868,0,28,3,2,"{""Dockerfile"": 884, ""Java"": 165965, ""Shell"": 742, ""JavaScript"": 2652, ""HTML"": 119519, ""CSS"": 544, ""Procfile"": 118, ""Python"": 348068}",10518.0,GPL,dynamic
https://github.com/swinslow/kernel-spdx-ids,SPDX,tools-golang,2018-12-12T23:07:34Z,Go,1,2,0,6,0,0,0,1,4,1,"{""Go"": 6024}",291.0,GPL,static
https://github.com/danf425/jhttp_isolated,SPDX,ort,2022-04-05T20:37:16Z,Python,1,0,0,58,6,111,22,13,3,1,"{""Dockerfile"": 332, ""Shell"": 401, ""Java"": 49066, ""HTML"": 522, ""Python"": 348068, ""HCL"": 2613, ""Mustache"": 1066}",9846.0,GPL,dynamic
https://github.com/yevster/spdx-edit,SPDX,spdx-maven-plugin,2015-07-01T07:04:46Z,Java,3,2,6,111,5,8,4,3,4,2,"{""Java"": 107854}",261.0,GPL,static
https://github.com/puerco/supply-chain-demo,SPDX,bom,2022-03-08T07:37:36Z,Go,2,0,0,21,0,0,0,0,3,3,"{""Go"": 6871}",65.0,GPL,static
https://github.com/l2x6/cq-maven-plugin,SPDX,bom,2020-03-16T20:41:40Z,Java,12,4,12,1055,0,37,0,12,4,4,"{""Java"": 909477, ""Shell"": 1156, ""XSLT"": 2290}",1882.0,GPL,static
https://github.com/wings-software/platform-demo2,SPDX,ort,2021-07-26T22:24:10Z,CSS,3,0,0,26,0,671,0,43,3,3,"{""Dockerfile"": 1305, ""CSS"": 359542, ""HTML"": 64795, ""JavaScript"": 124461, ""PHP"": 248176, ""Hack"": 30819, ""Java"": 7081, ""SCSS"": 351153, ""Less"": 78481, ""Python"": 348068}",32075.0,DSL,
