tool_used,about,link,projectCategory,tags,licence,stars,watchers,forks,releases,latestRelease,packages,usedBy,contributors,openIssues,closedIssues,openPRs,closedPRs,commits,programmingLanguage
syft,"🛠️ 📚💡 This is a detailed and carefully made template for your GitHub projects. It's based on the wide knowledge and practical experience of the engineering community within NHS England. The template includes helpful suggestions, standards and practices - it's something you should consider using for all your repositories.",https://github.com/nhs-england-tools/repository-template,[],"['github', 'engineering', 'devops', 'automation', 'best-practices', 'repository-template', 'ci-cd-pipeline', 'nhs-digital', 'github-actions', 'nhs-england']",,13,5,4,1,Release unknown,0,,9,28,40,5,58,84,Makefile
syft,"My .Dotfiles, Tmux, nvim, zshrc and other fun things!",https://github.com/hacker1db/Dotfiles,[],"['dotfiles', 'tmux', 'homebrew', 'neovim']",,4,2,1,,,0,,3,1,0,1,2,581,Lua
syft,📌🔔👥 GitHub Action to notify an MS Teams channel,https://github.com/nhs-england-tools/notify-msteams-action,[],"['engineering', 'automation', 'microsoft-teams', 'nhs-digital', 'github-action', 'nhs-england']",,2,4,0,4,Ensure release process produces required directories,0,,2,0,0,5,60,25,Shell
syft,Repository for the Service Search domain of the UEC Directory of Services application,https://github.com/NHSDigital/uec-dos-service-search,[],[],,0,3,0,,,0,,3,0,0,0,4,7,Shell
syft,Repository for the User Management domain of the UEC Directory of Services application,https://github.com/NHSDigital/uec-dos-user-management,[],[],,0,3,0,,,0,,3,0,0,0,4,8,Shell
syft,Repository for the User Interface domain of the UEC Directory of Services application,https://github.com/NHSDigital/uec-dos-user-interfaces,[],[],,0,3,0,,,0,,3,0,0,0,4,8,Shell
syft,Repository for the Service Management domain of the UEC Directory of Services application,https://github.com/NHSDigital/uec-dos-service-management,[],[],,0,3,0,,,0,,3,0,0,0,4,10,Shell
syft,Config files for my GitHub profile.,https://github.com/Nima-Yeganeh/Nima-Yeganeh,[],"['config', 'github-config']",,1,1,2,,,0,,,1,0,1,0,483,PHP
syft,"🔄 📁 Automation to synchronise updates from a template repository to all associated repositories. Enhances maintainability, consistency and governance across the NHS England's GitHub projects.",https://github.com/nhs-england-tools/update-from-template-app,[],"['engineering', 'devops', 'automation', 'github-app', 'nhs-digital', 'github-action', 'nhs-england']",,2,2,2,,,0,,2,1,0,2,48,118,Go
syft,"☁️🔧 🔼 Seamlessly integrate, automate and streamline your CI/CD pipeline! This is a purpose-built, fully-configurable Terraform module designed to upload files from your GitHub Actions directly to AWS S3.",https://github.com/nhs-england-tools/terraform-github-aws-s3-upload,[],"['github', 'aws', 'engineering', 'aws-s3', 'terraform-module', 'nhs-digital', 'github-action', 'nhs-england']",,1,4,0,1,Release unknown,,,3,1,0,2,10,9,HCL
syft,Python OAuth2 Client for NHS England API Authentication,https://github.com/NHSDigital/nhs-api-oauth2-client,[],[],,0,3,0,,,0,,,0,0,6,2,3,Python
syft,"🏃‍♂️📦 🐳 This repository offers a set of Docker base images for GitHub runners, optimised for performance, security and compatibility. It ensures smooth CI/CD workflows with GitHub Actions and includes pre-installed tools to speed up build and test processes.",https://github.com/nhs-england-tools/github-runner-image,[],"['engineering', 'devops', 'automation', 'best-practices', 'docker-image', 'base-image', 'ci-cd-pipeline', 'nhs-digital', 'github-actions', 'nhs-england']",,0,2,0,,,1,,,0,0,1,6,12,Dockerfile
syft,,https://github.com/nhs-england-tools/repository-template-servicenow-integration,[],[],,0,2,0,,,0,,,0,0,0,0,1,Makefile
syft,[MIRROR] Official Gentoo ebuild repository,https://github.com/gentoo/gentoo,[],"['linux', 'gentoo', 'ebuild', 'portage', 'hacktoberfest', 'ebuild-repository']",,19000,91,18000,,,0,,1371,621,32439,621,32439,"751,475",Shell
syft,Official Gentoo ebuild repository,https://github.com/gentoo-mirror/gentoo,[],[],,154,10,33,,,0,,1384,0,10,0,10,"980,863",
syft,gentoo portage mirror with daily tags since 2015-06,https://github.com/schorsch1976/portage,[],[],,2,2,1,,,,,,0,0,0,0,"2,746",
syft,Nginx webserver and reverse proxy with php support and a built-in Certbot (Let's Encrypt) client. It also contains fail2ban for intrusion prevention.,https://github.com/linuxserver/docker-swag,[],['hacktoberfest'],GPL-3.0 license,22000,31,225,254,2.6.0-ls239,3,,30,7,251,2,146,659,Dockerfile
syft,,https://github.com/linuxserver/docker-rdesktop,[],['hacktoberfest'],GPL-3.0 license,171,10,26,3184,ab01d49d-ls176,3,,3,0,19,0,108,231,Dockerfile
syft,,https://github.com/imagegenius/docker-kopia,[],[],GPL-3.0 license,3,0,0,44,v0.14.1-ig44,1,,2,0,0,0,0,87,Dockerfile
syft,,https://github.com/linuxserver/docker-nginx,[],['hacktoberfest'],GPL-3.0 license,123,15,43,242,1.24.0-r6-ls241,1,,14,0,30,0,66,482,Dockerfile
syft,A container for grocy - the ERP application for your kitchen https://grocy.info,https://github.com/linuxserver/docker-grocy,[],[],GPL-3.0 license,245,13,40,224,v4.0.3-ls215,1,,14,2,44,0,30,344,Dockerfile
syft,Monolithic (Single) Docker Container for Obico Server,https://github.com/imagegenius/docker-obico,[],"['docker', 'minimal', 'monolithic', 'obico']",GPL-3.0 license,3,1,1,91,cuda-022d84a7-ig75,2,,2,1,6,0,6,166,Dockerfile
syft,,https://github.com/linuxserver/docker-unifi-controller,[],['hacktoberfest'],GPL-3.0 license,879,37,121,351,7.5.176-ls208,3,,28,1,166,0,61,504,Dockerfile
syft,Alpine glibc baseimage with support for x86_64 and aarch64,https://github.com/imagegenius/docker-baseimage-alpine-glibc,[],"['docker', 'alpine', 'glibc', 's6-overlay', 'baseimage']",GPL-3.0 license,0,0,1,50,2.37-r0-ig46,1,,3,0,0,0,0,178,Dockerfile
syft,,https://github.com/someonewating/docker-immich,[],[],GPL-3.0 license,0,1,0,,,1,,,0,0,0,0,30,Dockerfile
syft,,https://github.com/Deyvi-dev/base-img-kasmvnc,[],[],GPL-3.0 license,0,1,0,,,1,,,0,0,0,0,3,Shell
syft,This project aims to package excellent and commonly used projects into Docker images and adapt to hassio,https://github.com/yang6world/hassio-addons,[],[],MIT license,0,1,0,,,0,,,0,0,0,0,243,JavaScript
syft,,https://github.com/linuxserver/docker-filezilla,[],[],GPL-3.0 license,18,9,1,109,3.64.0-r0-ls109,1,,3,1,9,0,5,154,Dockerfile
syft,,https://github.com/imagegenius/docker-semaphore,[],[],GPL-3.0 license,2,0,1,31,v2.9.37-ig31,1,,2,1,3,0,0,49,Dockerfile
syft,,https://github.com/victorgomez09/workcode,[],[],Apache-2.0 license,0,1,0,,,0,,,0,0,0,0,27,HTML
syft,,https://github.com/linuxserver/docker-htpcmanager,[],['hacktoberfest'],GPL-3.0 license,22,13,12,146,1614d863-ls144,1,,14,0,2,0,29,268,Dockerfile
syft,Minimal Duplicati Alpine Docker Container,https://github.com/imagegenius/docker-duplicati,[],"['docker', 'minimal', 'alpine', 's6-overlay', 'duplicati']",GPL-3.0 license,1,0,1,61,v2.0.7.1-2.0.7.1_beta_2023-05-25-ig52,1,,2,0,3,0,0,214,Dockerfile
syft,,https://github.com/linuxserver/docker-grav,[],['hacktoberfest'],GPL-3.0 license,28,10,11,156,1.7.42.3-ls130,1,,4,0,13,1,24,203,Dockerfile
syft,Container for SickChill,https://github.com/linuxserver/docker-sickchill,[],[],GPL-3.0 license,28,9,10,372,2023.6.27-ls157,1,,10,0,27,0,26,240,Dockerfile
syft,Responsive web accessible Blender Docker container with hardware acceleration.,https://github.com/linuxserver/docker-blender,[],[],GPL-3.0 license,26,8,9,75,3.6.4-ls73,1,,3,0,2,1,5,107,Dockerfile
syft,,https://github.com/linuxserver/docker-readme-sync,[],[],GPL-3.0 license,9,11,4,27,cb900760-ls16,2,,9,0,0,0,23,142,JavaScript
syft,,https://github.com/linuxserver/docker-audacity,[],[],GPL-3.0 license,10,8,1,127,3.3.3-ls116,1,,4,0,3,1,5,159,Dockerfile
syft,Minimal ESPHome Alpine Docker Container,https://github.com/imagegenius/docker-esphome,[],[],GPL-3.0 license,0,0,0,256,2023.8.3-ig96,1,,3,1,5,0,0,322,Dockerfile
syft,,https://github.com/imagegenius/docker-baseimage-alpine,[],[],GPL-3.0 license,0,0,0,39,3.18-c84a529a-ig13,1,,2,0,0,0,0,46,Dockerfile
syft,,https://github.com/imagegenius/docker-baseimage-ubuntu,[],[],GPL-3.0 license,0,0,0,38,jammy-dc27bfec-ig25,1,,2,0,0,0,0,45,Dockerfile
syft,,https://github.com/imagegenius/docker-minio,[],[],GPL-3.0 license,1,0,1,66,RELEASE.2023-09-23T03-47-50Z-ig66,1,,2,0,0,0,0,87,Dockerfile
syft,,https://github.com/linuxserver/docker-sonarr,[],['hacktoberfest'],GPL-3.0 license,655,26,139,1202,3.0.10.1567-ls206,1,,19,0,151,0,117,390,Dockerfile
syft,Monolithic (Single) Docker Container for Immich,https://github.com/imagegenius/docker-immich,[],"['docker', 'photos', 'minimal', 'self-hosted', 'monolithic']",GPL-3.0 license,163,3,11,392,v1.79.1-ig190,2,,5,4,68,1,109,472,Dockerfile
syft,Web based retro emulation frontend with rom scanning and automated art ingestion.,https://github.com/linuxserver/docker-emulatorjs,[],[],GPL-3.0 license,365,14,31,85,1.7.2-ls61,1,,2,3,41,0,7,104,Dockerfile
syft,Docker image for Prowlarr/Prowlarr,https://github.com/linuxserver/docker-prowlarr,[],['hacktoberfest'],GPL-3.0 license,207,11,14,1216,1.8.6.3946-ls31,1,,3,0,15,0,33,80,Dockerfile
syft,,https://github.com/linuxserver/docker-ombi,[],['hacktoberfest'],GPL-3.0 license,155,12,38,1017,v4.43.5-ls167,1,,8,0,49,0,63,292,Dockerfile
syft,,https://github.com/linuxserver/docker-baseimage-alpine,[],[],GPL-3.0 license,125,13,71,605,3.18-4bc38c6f-ls19,3,,11,0,16,4,176,420,Dockerfile
syft,Alpine/Nginx container for the Asset Management software Snipe-IT,https://github.com/linuxserver/docker-snipe-it,[],[],GPL-3.0 license,106,15,26,309,v6.2.0-ls243,1,,10,0,30,2,32,384,Dockerfile
syft,,https://github.com/linuxserver/docker-piwigo,[],[],GPL-3.0 license,100,15,25,238,13.8.0-ls226,1,,15,2,29,0,35,394,Dockerfile
syft,,https://github.com/linuxserver/docker-baseimage-ubuntu,[],[],GPL-3.0 license,98,14,63,433,bionic-57e1837d-ls77,2,,10,0,10,2,132,365,Dockerfile
syft,,https://github.com/linuxserver/docker-beets,[],[],GPL-3.0 license,97,14,47,774,1.6.0-ls189,1,,19,0,41,2,68,357,Dockerfile
syft,,https://github.com/linuxserver/docker-dokuwiki,[],[],GPL-3.0 license,90,14,21,184,2023-04-04a-ls185,3,,15,0,35,0,30,314,Dockerfile
syft,,https://github.com/linuxserver/docker-emby,[],[],GPL-3.0 license,86,12,39,504,4.7.14.0-ls169,1,,9,0,24,0,56,270,Dockerfile
syft,,https://github.com/linuxserver/docker-mastodon,[],[],GPL-3.0 license,63,14,12,245,v4.2.0-ls52,3,,5,0,23,0,49,114,Dockerfile
syft,,https://github.com/linuxserver/docker-firefox,[],[],GPL-3.0 license,81,9,30,123,116.0.3-r0-ls123,1,,4,2,25,0,8,167,Dockerfile
syft,,https://github.com/linuxserver/docker-headphones,[],[],GPL-3.0 license,49,13,22,162,a78f38c1-ls153,1,,18,0,26,1,32,315,Dockerfile
syft,,https://github.com/linuxserver/docker-openvscode-server,[],['hacktoberfest'],GPL-3.0 license,69,9,12,184,1.82.2-ls85,1,,2,0,9,0,19,127,Dockerfile
syft,,https://github.com/linuxserver/docker-minetest,[],[],GPL-3.0 license,39,14,26,133,5.7.0-ls129,1,,10,0,16,1,35,268,Dockerfile
syft,,https://github.com/linuxserver/docker-oscam,[],[],GPL-3.0 license,40,13,27,153,11725-ls83,1,,8,0,14,0,25,201,Dockerfile
syft,,https://github.com/linuxserver/docker-lychee,[],['hacktoberfest'],GPL-3.0 license,39,11,16,207,v4.13.0-ls196,1,,12,2,27,1,40,422,Dockerfile
syft,,https://github.com/linuxserver/docker-wikijs,[],[],GPL-3.0 license,50,8,12,149,v2.5.300-ls116,1,,8,1,14,0,14,196,Dockerfile
syft,,https://github.com/linuxserver/docker-snapdrop,[],[],GPL-3.0 license,44,9,10,147,eac78009-ls114,3,,6,0,5,0,15,198,HTML
syft,,https://github.com/imagegenius/docker-ai-chat-app,[],[],GPL-3.0 license,20,0,2,43,d26fc318-ig43,2,,2,6,18,1,0,96,Dockerfile
syft,"Vanilla Arch modified into SteamOS with web based Desktop access, useful for remote play and lower end games",https://github.com/linuxserver/docker-steamos,[],[],GPL-3.0 license,32,12,2,12,2023-09-22-ls12,1,,3,2,1,0,3,35,Dockerfile
syft,,https://github.com/linuxserver/docker-changedetection.io,[],[],GPL-3.0 license,36,10,4,76,0.45.2-ls58,1,,2,0,3,1,9,93,Dockerfile
syft,,https://github.com/linuxserver/docker-syslog-ng,[],['hacktoberfest'],GPL-3.0 license,38,9,9,89,4.1.1-r2-ls89,1,,5,1,6,0,12,141,Dockerfile
syft,,https://github.com/linuxserver/docker-babybuddy,[],[],GPL-3.0 license,32,9,12,123,v2.0.4-ls104,3,,8,2,12,1,20,174,Dockerfile
syft,,https://github.com/linuxserver/docker-fail2ban,[],[],GPL-3.0 license,30,9,2,43,1.0.2-r2-ls43,1,,,0,12,0,8,84,Dockerfile
syft,,https://github.com/linuxserver/docker-xbackbone,[],[],GPL-3.0 license,24,11,5,118,3.6.3-ls113,3,,5,0,8,0,19,175,Dockerfile
syft,Web accessible Chromium inside an Alpine Container,https://github.com/linuxserver/docker-chromium,[],[],GPL-3.0 license,31,8,14,31,26f3bca8-ls31,1,,,2,7,2,4,53,Shell
syft,,https://github.com/linuxserver/docker-webgrabplus,[],[],GPL-3.0 license,20,11,18,202,5.1.3-ls200,1,,13,0,27,1,37,329,Dockerfile
syft,,https://github.com/linuxserver/docker-thelounge,[],[],GPL-3.0 license,21,10,7,319,v4.4.1-ls143,1,,13,0,10,0,45,273,Dockerfile
syft,,https://github.com/linuxserver/docker-phpmyadmin,[],[],GPL-3.0 license,21,10,3,117,5.2.1-ls114,3,,4,0,7,0,23,185,PHP
syft,Repo used to develop build logic for templating pipeline repositories,https://github.com/linuxserver/docker-jenkins-builder,[],['hacktoberfest'],GPL-3.0 license,18,10,21,157,c654319b-ls151,4,,14,0,9,2,207,923,Jinja
syft,,https://github.com/linuxserver/docker-rsnapshot,[],[],GPL-3.0 license,21,9,3,82,1.4.5-r0-ls82,1,,4,0,1,1,11,136,Dockerfile
syft,,https://github.com/linuxserver/docker-pydio-cells,[],[],GPL-3.0 license,16,8,4,140,v4.2.7-ls106,1,,3,0,4,0,10,170,Dockerfile
syft,,https://github.com/linuxserver/docker-sqlitebrowser,[],[],GPL-3.0 license,16,8,2,142,3.12.2-r3-ls66,1,,4,0,1,0,7,195,Dockerfile
syft,,https://github.com/linuxserver/docker-boinc,[],[],GPL-3.0 license,16,8,4,199,7.20.5dfsg202212021500ubuntu22.04.1-ls134,1,,2,0,9,1,11,280,Dockerfile
syft,,https://github.com/linuxserver/docker-darktable,[],[],GPL-3.0 license,16,8,1,100,4.0.1-r2-ls100,1,,3,1,3,0,5,141,Dockerfile
syft,,https://github.com/linuxserver/docker-qdirstat,[],[],GPL-3.0 license,14,9,2,85,1.8.1-ls85,1,,3,0,4,0,5,115,Dockerfile
syft,,https://github.com/linuxserver/docker-dillinger,[],[],GPL-3.0 license,11,10,4,176,v3.39.1-ls175,1,,6,0,2,0,8,243,Dockerfile
syft,,https://github.com/linuxserver/docker-habridge,[],[],GPL-3.0 license,13,9,9,153,v5.4.1-ls143,1,,8,0,7,0,14,223,Dockerfile
syft,,https://github.com/linuxserver/docker-minisatip,[],[],GPL-3.0 license,11,10,6,450,80578a20-ls453,1,,9,0,4,0,25,247,Dockerfile
syft,Docker configuration for davos,https://github.com/linuxserver/docker-davos,[],[],GPL-3.0 license,10,10,4,145,2.2.2-ls145,1,,9,0,1,0,20,259,Dockerfile
syft,,https://github.com/linuxserver/docker-mullvad-browser,[],[],GPL-3.0 license,8,13,0,35,12.5.4-ls28,3,,3,0,1,0,3,42,Dockerfile
syft,,https://github.com/linuxserver/docker-your_spotify,[],[],GPL-3.0 license,10,10,1,37,1.7.0-ls35,3,,2,0,1,0,3,55,Dockerfile
syft,,https://github.com/linuxserver/docker-raneto,[],[],GPL-3.0 license,10,9,4,124,0.17.5-ls119,3,,8,0,5,0,16,223,JavaScript
syft,,https://github.com/linuxserver/docker-synclounge,[],[],GPL-3.0 license,9,9,1,239,5.2.15-ls9,1,,5,0,2,0,13,186,Dockerfile
syft,CubeCoders AMP in a minimal docker container,https://github.com/imagegenius/docker-amp,[],"['docker', 'minecraft', 'ubuntu', 'minimal', 'amp', 'alpine', 'game-servers', 's6-overlay', 'cubecoders']",GPL-3.0 license,4,0,3,135,ubuntu-2.4.4.0-ig50,2,,4,2,4,0,3,147,Dockerfile
syft,,https://github.com/linuxserver/docker-pidgin,[],[],GPL-3.0 license,9,8,2,107,2.14.12-r3-ls107,1,,3,0,0,0,6,148,Dockerfile
syft,,https://github.com/linuxserver/docker-ngircd,[],[],GPL-3.0 license,6,11,1,100,26.1-r4-ls101,1,,6,0,0,0,8,166,Dockerfile
syft,,https://github.com/linuxserver/docker-hishtory-server,[],[],GPL-3.0 license,7,9,0,27,v0.223-ls16,3,,,0,1,0,2,26,Dockerfile
syft,Minimal Nginx Docker image with a soul purpose to be a maintenance page for when your main webserver is down,https://github.com/imagegenius/docker-maintenance,[],"['docker', 'nginx', 'minimal', 'alpine-linux', 's6-overlay']",GPL-3.0 license,2,0,1,43,1.24.0-r6-ig38,1,,2,0,0,0,0,158,HTML
syft,,https://github.com/linuxserver/docker-wireguard,[],['hacktoberfest'],GPL-3.0 license,21000,30,296,223,v1.0.20210914-ls5,3,,12,7,202,0,90,335,Dockerfile
syft,,https://github.com/linuxserver/docker-plex,[],[],GPL-3.0 license,987,37,198,344,1.32.5.7516-8f4248874-ls185,1,,24,4,253,2,118,682,Dockerfile
syft,,https://github.com/linuxserver/docker-code-server,[],['hacktoberfest'],GPL-3.0 license,13000,26,280,249,4.17.0-ls175,1,,11,4,91,0,63,304,Dockerfile
syft,,https://github.com/imagegenius/docker-immich-cuda-node,[],[],GPL-3.0 license,1,0,2,28,v1.69.0-ig28,2,,3,2,2,1,8,71,Dockerfile
syft,,https://github.com/imagegenius/docker-zigbee2mqtt,[],[],GPL-3.0 license,0,0,0,74,1.33.0-ig60,1,,2,1,0,0,0,174,Dockerfile
syft,,https://github.com/imagegenius/docker-penpot,[],[],GPL-3.0 license,1,1,0,,,0,,2,0,0,0,0,8,Dockerfile
syft,,https://github.com/imagegenius/docker-mosquitto,[],[],GPL-3.0 license,0,0,0,53,2.0.17-r0-ig46,1,,2,0,0,0,0,114,Dockerfile
syft,"Ubuntu, Alpine, Arch, and Fedora based Webtop images, Linux in a web browser supporting popular desktop environments.",https://github.com/linuxserver/docker-webtop,[],"['docker', 'ubuntu', 'arch', 'alpine', 'fedora', 'rdp', 'webtop', 'hacktoberfest', 'xrdp', 'guacamole-server']",GPL-3.0 license,11000,22,115,2916,62fec0e1-ls125,1,,4,6,50,0,122,192,Dockerfile
syft,,https://github.com/linuxserver/docker-calibre-web,[],[],GPL-3.0 license,715,32,114,796,0.6.20-ls230,1,,12,0,182,2,87,436,Dockerfile
syft,,https://github.com/linuxserver/docker-nextcloud,[],[],GPL-3.0 license,579,32,122,411,27.1.1-ls274,1,,22,6,226,4,133,593,Dockerfile
syft,,https://github.com/linuxserver/docker-qbittorrent,[],[],GPL-3.0 license,611,19,102,644,4.5.5-r0-ls288,3,,20,5,169,0,87,483,Dockerfile
syft,A Docker container for the BookStack documentation wiki,https://github.com/linuxserver/docker-bookstack,[],"['docker', 'documentation', 'hacktoberfest', 'bookstack-container']",GPL-3.0 license,533,20,88,350,v23.08.3-ls106,3,,23,2,105,1,82,540,Dockerfile
syft,,https://github.com/linuxserver/docker-radarr,[],['hacktoberfest'],GPL-3.0 license,525,18,96,1954,4.7.5.7809-ls188,1,,13,3,108,0,105,332,Dockerfile
syft,,https://github.com/linuxserver/docker-transmission,[],[],GPL-3.0 license,475,19,176,197,4.0.4-r0-ls199,2,,20,0,160,3,95,430,Dockerfile
syft,,https://github.com/linuxserver/docker-openssh-server,[],[],GPL-3.0 license,444,18,155,128,9.3_p2-r0-ls130,1,,11,1,37,0,38,240,Dockerfile
syft,,https://github.com/linuxserver/docker-smokeping,[],[],GPL-3.0 license,280,21,90,223,2.8.2-r2-ls55,1,,30,0,73,1,84,491,Shell
syft,,https://github.com/linuxserver/docker-jellyfin,[],[],GPL-3.0 license,500,12,79,1575,10.8.11-1-ls227,3,,16,4,130,0,82,363,Dockerfile
syft,,https://github.com/linuxserver/docker-jackett,[],[],GPL-3.0 license,342,14,94,3119,v0.21.916-ls173,1,,14,0,92,0,52,415,Dockerfile
syft,,https://github.com/linuxserver/docker-deluge,[],[],GPL-3.0 license,221,19,91,229,2.1.1-r8-ls231,1,,14,3,131,0,55,454,Dockerfile
syft,"Kubescape is an open-source Kubernetes security platform for your IDE, CI/CD pipelines, and clusters. It includes risk analysis, security, compliance, and misconfiguration scanning, saving Kubernetes users and administrators precious time, effort, and resources.",https://github.com/kubescape/kubescape,[],"['kubernetes', 'security', 'devops', 'vulnerability-detection', 'nsa', 'best-practice', 'mitre-attack']",Apache-2.0 license,89000,90,756,159,Release v2.9.1,0,76,108,38,360,13,946,"2,563",Go
